Mese,Giorno,Prezzo Medio di Chiusura,STD,N,P10,P90,DOY
6,15,16.376075744628906,2.9632530124275136,5.0,13.775687408447265,19.60089988708496,167
6,16,18.312353324890136,6.878184499904138,5.0,13.966179847717285,25.400710296630862,168
6,17,18.687901814778645,6.09026348391806,6.0,13.917593002319336,25.34649085998535,169
6,18,19.53562053044637,5.927931067509113,6.0,13.573546886444092,25.349980354309082,170
6,19,17.479286511739094,3.9488152524767477,3.0,14.205140686035156,20.088761138916016,171
6,20,21.626447677612305,4.536162171610112,5.0,18.384746932983397,26.220803833007814,172
6,21,17.996851285298664,2.755864902601235,6.0,14.718332290649414,20.559810638427734,173
6,22,16.02091693878174,2.8871834387759576,5.0,13.599174308776856,19.175237274169923,174
6,23,17.6934175491333,6.58986505572348,5.0,13.538945198059082,24.418947982788087,175
6,24,18.692793528238933,6.26786560045018,6.0,13.402953624725342,25.319135665893555,176
6,25,19.62275743484497,5.819044433543756,6.0,13.749699115753174,25.24564552307129,177
6,26,20.106263319651287,5.626574730514146,6.0,14.968874454498291,25.41262435913086,178
6,27,20.29859733581543,5.121958293090734,6.0,15.9326753616333,25.267067909240723,179
6,28,17.729116598765057,2.943972218615184,6.0,14.253319263458252,20.402287483215332,180
6,29,15.743551445007324,3.0402778463200852,5.0,13.162638854980468,19.09487648010254,181
6,30,17.807777404785156,7.335345500388189,5.0,13.05287208557129,25.427431869506837,182
7,1,18.587091128031414,6.560239650064852,6.0,13.452939510345459,25.51122283935547,183
7,2,19.621501922607422,6.0594423489789415,6.0,13.84189510345459,25.648290634155273,184
7,3,21.808121109008788,4.862216471425461,5.0,18.548507308959962,26.749781799316406,185
7,5,18.4106388092041,3.0396089569205147,5.0,15.226970672607422,20.70447196960449,187
7,6,15.523976135253907,3.017735327312769,5.0,13.17599277496338,18.926110458374023,188
7,7,17.61537609100342,6.85974021759822,5.0,13.402116394042968,24.79577560424805,189
7,8,18.362052122751873,6.442026260169168,6.0,13.143254280090332,25.35629177093506,190
7,9,19.521175861358643,5.943511339699795,6.0,13.356382846832275,25.50731658935547,191
7,10,20.30433702468872,5.381886197091431,6.0,15.380917072296143,25.76842975616455,192
7,11,20.13913567860921,5.287165855016633,6.0,15.23653793334961,25.52889633178711,193
7,12,17.655337810516357,3.909142115289075,6.0,12.974182605743408,21.14581871032715,194
7,13,15.374552154541016,3.307707794652926,5.0,12.854690742492675,19.1029411315918,195
7,14,17.08410358428955,6.682162410186117,5.0,12.649353790283204,24.260710525512696,196
7,15,18.267004648844402,6.297907710264183,6.0,13.013507843017578,25.293896675109863,197
7,16,19.279098669687908,5.882042135605675,6.0,12.857722759246826,25.37369728088379,198
7,17,20.138681093851726,5.125820964597943,6.0,15.474287033081055,25.239850997924805,199
7,18,20.375489711761475,4.709726019814661,6.0,16.333625316619873,25.039204597473145,200
7,19,17.940656979878742,3.345494057878508,6.0,13.86133098602295,20.77565097808838,201
7,20,15.795793533325195,3.236290027417881,5.0,12.930178833007812,19.351512145996093,202
7,21,17.65590419769287,6.530246312660853,5.0,13.137328720092773,24.70423927307129,203
7,22,18.387347380320232,6.108655988145559,6.0,13.174595355987549,25.19485092163086,204
7,23,19.218129952748615,5.819235343037175,6.0,13.06532621383667,25.227495193481445,205
7,24,20.334773540496826,4.761421287891312,6.0,16.243313312530518,25.000139236450195,206
7,25,20.51654307047526,4.326002699059001,6.0,16.767850875854492,24.74240493774414,207
7,26,18.029066880544026,3.573151920113604,6.0,13.59437894821167,20.936516761779785,208
7,27,16.061223411560057,3.309146327567319,5.0,13.08964557647705,19.622726821899413,209
7,28,17.562933731079102,6.075826174642911,5.0,13.079064750671387,24.199138259887697,210
7,29,18.459474722544353,5.904536631817841,6.0,13.344907283782959,25.007405281066895,211
7,30,19.083905061086018,5.429539923719747,6.0,13.126758098602295,24.565805435180664,212
7,31,20.135454813639324,4.634234730346336,6.0,16.102425575256348,24.716450691223145,213
8,1,20.308440844217937,4.249965678068265,6.0,16.789203643798828,24.620338439941406,214
8,2,17.5932404200236,3.4338331480116002,6.0,13.446734428405762,20.739042282104492,215
8,3,15.49817352294922,3.4029015373346994,5.0,12.625455284118653,19.293567657470703,216
8,4,17.03694248199463,6.518363896942941,5.0,12.524441719055176,24.038711166381837,217
8,5,17.79838212331136,6.096387120660785,6.0,12.564191818237305,24.634224891662598,218
8,6,18.89944871266683,5.726659124460503,6.0,12.648093223571777,24.58440399169922,219
8,7,19.9294540087382,5.140450190369462,6.0,15.41437578201294,24.892425537109375,220
8,8,20.398226896921795,4.877870123050397,6.0,16.170267581939697,25.33420467376709,221
8,9,17.761360963185627,3.6451924919723564,6.0,13.298851490020752,20.89149570465088,222
8,10,15.559494972229004,3.4381741204239837,5.0,12.386431312561035,19.27001495361328,223
8,11,17.417176818847658,6.763649018658225,5.0,12.500332641601563,24.598294830322267,224
8,12,18.48112726211548,6.451302096065955,6.0,12.562723636627197,25.690030097961426,225
8,13,19.400513490041096,6.441646356692083,6.0,12.599734783172607,26.09369659423828,226
8,14,20.187281131744385,5.501419211099462,6.0,15.34101152420044,25.860764503479004,227
8,15,20.674444993336994,4.934944181583905,6.0,16.61257314682007,26.16405487060547,228
8,16,17.94407892227173,3.5979889205622153,6.0,13.881935596466064,21.184975624084473,229
8,17,15.521661186218262,3.199940490202978,5.0,12.489224624633788,18.926851654052733,230
8,18,17.52183246612549,7.108721956568973,5.0,12.659517860412597,25.089412689208984,231
8,19,16.42158145904541,4.679768087406868,5.0,12.731690788269043,21.681616592407227,232
8,20,17.542099380493163,4.729933683430422,5.0,12.657316589355469,21.969164276123045,233
8,21,18.515594291687012,4.033676564450277,5.0,14.697215843200684,21.870868301391603,234
8,22,18.77845516204834,3.3489761970499896,5.0,15.648042488098145,21.72425193786621,235
8,23,17.913228511810303,3.722008502716078,6.0,13.785908222198486,21.246204376220703,236
8,24,15.4900634765625,3.048694095278413,5.0,12.699283218383789,18.786790466308595,237
8,25,14.76268196105957,2.7002192831335323,4.0,12.643795776367188,17.361591339111328,238
8,26,16.538757133483887,4.672364057723144,5.0,12.577408599853516,21.618959426879883,239
8,27,17.40744285583496,4.64708203552116,5.0,12.641797256469726,21.832966995239257,240
8,28,18.328287506103514,4.015929093779158,5.0,14.621088790893555,21.648966217041014,241
8,29,18.94699172973633,2.896486661482242,5.0,16.508917999267577,21.553962326049806,242
8,30,18.110309441884358,3.4061725772606186,6.0,14.408318996429443,21.20802402496338,243
8,31,15.612190055847169,3.026980713744033,5.0,12.714422988891602,18.703420639038086,244
9,1,14.772611141204834,2.8352554828453256,4.0,12.467778396606445,17.385070991516113,245
