Mese,Giorno,Prezzo Medio di Chiusura,STD,N,P10,P90,DOY
4,11,33.165000677108765,37.405468664401155,4.0,9.824999713897705,68.83700218200684,102
4,12,16.700000047683716,7.4780791627037315,4.0,9.56899995803833,23.139000129699706,103
4,13,15.633333206176758,8.74641273098905,3.0,9.443999862670898,22.915999984741212,104
4,14,34.38750100135803,39.3362705983311,4.0,9.893000316619872,71.94400215148927,105
4,15,47.81666692097982,43.810911081754355,3.0,22.149999618530273,83.35000114440918,106
4,16,45.686665852864586,40.72446962457774,3.0,21.99799919128418,78.66199913024903,107
4,17,41.29666614532471,45.880280881251686,3.0,11.302000045776367,79.28599891662599,108
4,18,14.0033327738444,6.404383691919754,3.0,9.413999557495117,19.333999252319337,109
4,19,15.952499866485596,6.35619591516963,4.0,9.815999794006348,21.49900016784668,110
4,20,14.240000089009603,6.929726369473125,3.0,9.077999687194824,19.98200054168701,111
4,21,33.48500061035156,38.68986799247668,4.0,9.425000190734863,70.34900188446046,112
4,22,37.44499945640564,37.9954815791315,4.0,14.66299982070923,72.65099868774415,113
4,23,48.62333297729492,45.212301840547156,3.0,21.993999481201172,85.3379997253418,114
4,24,45.8233331044515,54.07833521489557,3.0,10.79800033569336,90.54199905395508,115
4,25,38.584999322891235,49.80630208470133,4.0,9.050999736785888,85.45899887084963,116
4,26,16.37250018119812,8.160259293822348,4.0,8.753999805450439,23.633000564575195,117
4,27,14.086666584014893,8.591211937721505,3.0,8.36800022125244,21.215999412536622,118
4,28,39.30000042915344,50.7130825625144,4.0,8.709999942779541,87.41000118255617,119
4,29,43.1700005531311,48.97447247248958,4.0,14.128999710083008,88.26700153350832,120
4,30,54.48333422342936,55.39068317881126,3.0,22.183999633789064,99.36000213623048,121
5,1,48.69999933242798,58.89478893004177,3.0,10.648000335693359,97.38399772644044,122
5,2,41.28999948501587,55.70014969962805,4.0,8.535000038146972,93.760998916626,123
5,3,15.934999823570251,8.048562771568227,4.0,8.457000017166138,23.020999717712403,124
5,4,13.333333015441895,7.415559901943485,3.0,8.1,19.507999420166016,125
5,5,40.61249899864197,55.75588683015778,4.0,8.222999858856202,92.98399753570558,126
5,6,40.90999984741211,45.77120613848697,4.0,12.662999725341798,83.7650001525879,127
5,7,50.543334325154625,51.91323382003905,3.0,20.079999923706055,92.66400260925293,128
5,8,49.483333587646484,60.72751900171117,3.0,10.503999710083008,99.6320011138916,129
5,9,38.86250066757202,52.636706336297216,4.0,8.08700008392334,88.45200195312502,130
5,10,14.074999809265137,6.45564618326343,4.0,8.08499984741211,19.961000061035158,131
5,11,12.266666412353516,7.059364388944125,3.0,7.344000053405762,18.143999290466308,132
5,12,38.547499656677246,53.51040441866747,4.0,7.988000106811524,88.58899917602541,133
5,13,43.93750190734863,56.37106652658086,4.0,11.349000358581543,95.95200443267825,134
5,14,57.233331044514976,63.17732174423731,3.0,20.352000045776368,108.43199424743653,135
5,15,53.103331883748375,65.24975436499346,3.0,11.950000381469726,106.82999610900879,136
5,16,42.17000102996826,58.55265592380555,4.0,8.469000053405761,97.15900287628176,137
5,17,15.207499742507935,6.879657769678362,4.0,8.926999759674072,21.369999885559082,138
5,18,13.663333257039389,6.821483031236154,3.0,8.756000137329101,19.339999771118165,139
5,19,41.755000591278076,56.62384119828317,4.0,9.330000305175782,94.63200130462648,140
5,20,43.97499942779541,54.757428237841815,4.0,11.839000129699707,94.39899768829348,141
5,21,54.19000053405762,57.49594967565436,3.0,20.84799995422363,100.71200141906739,142
5,22,51.76666704813639,61.252899437273236,3.0,13.706000137329102,102.06600074768068,143
5,23,41.16999936103821,55.011296392165825,4.0,9.399000263214111,92.53299808502199,144
5,24,15.50249981880188,6.757067155498947,4.0,8.953999996185303,21.156999588012695,145
5,25,14.09333324432373,6.846585245710024,3.0,8.936000061035156,19.75199966430664,146
5,26,14.710000038146973,6.940973188478497,3.0,9.417999649047852,20.426000595092773,147
5,27,51.646666844685875,62.516277489422635,3.0,11.620000457763672,103.25199966430665,148
5,28,55.92000071207682,58.75884483523704,3.0,21.429999542236327,103.59800186157227,149
5,29,71.63000011444092,71.68648488326455,2.0,31.078000450134276,112.18199977874755,150
5,30,56.07333278656006,65.65778365937442,3.0,16.113999938964845,109.76999893188477,151
5,31,15.023333549499512,6.505661643292124,3.0,9.88600025177002,20.28600025177002,152
